"Tabela 7125 - Taxa de analfabetismo das pessoas de 15 anos ou mais de idade, por cor ou raça e grupo de idade",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
Variável - Taxa de analfabetismo das pessoas de 15 anos ou mais de idade,,,,,,,
Nível,Cód.,"Brasil, Grande Região e Unidade da Federação",Ano,Cor ou raça,Grupo de idade,,
GR,3,Sudeste,2023,Branca,18 anos ou mais,2.0,%
GR,3,Sudeste,2023,Branca,25 anos ou mais,2.2,%
GR,3,Sudeste,2023,Branca,40 anos ou mais,2.9,%
GR,3,Sudeste,2023,Branca,60 anos ou mais,5.2,%
GR,3,Sudeste,2023,Preta ou parda,15 anos ou mais,3.9,%
GR,3,Sudeste,2023,Preta ou parda,18 anos ou mais,4.1,%
GR,3,Sudeste,2023,Preta ou parda,25 anos ou mais,4.7,%
GR,3,Sudeste,2023,Preta ou parda,40 anos ou mais,7.0,%
GR,3,Sudeste,2023,Preta ou parda,60 anos ou mais,13.5,%
GR,3,Sudeste,2024,Total,15 anos ou mais,2.8,%
GR,3,Sudeste,2024,Total,18 anos ou mais,2.9,%
GR,3,Sudeste,2024,Total,25 anos ou mais,3.2,%
GR,3,Sudeste,2024,Total,40 anos ou mais,4.5,%
GR,3,Sudeste,2024,Total,60 anos ou mais,8.1,%
GR,3,Sudeste,2024,Branca,15 anos ou mais,1.8,%
GR,3,Sudeste,2024,Branca,18 anos ou mais,1.9,%
GR,3,Sudeste,2024,Branca,25 anos ou mais,2.1,%
GR,3,Sudeste,2024,Branca,40 anos ou mais,2.8,%
GR,3,Sudeste,2024,Branca,60 anos ou mais,4.8,%
GR,3,Sudeste,2024,Preta ou parda,15 anos ou mais,3.7,%
GR,3,Sudeste,2024,Preta ou parda,18 anos ou mais,3.9,%
GR,3,Sudeste,2024,Preta ou parda,25 anos ou mais,4.4,%
GR,3,Sudeste,2024,Preta ou parda,40 anos ou mais,6.4,%
GR,3,Sudeste,2024,Preta ou parda,60 anos ou mais,12.6,%
GR,4,Sul,2016,Total,15 anos ou mais,3.3,%
GR,4,Sul,2016,Total,18 anos ou mais,3.5,%
GR,4,Sul,2016,Total,25 anos ou mais,4.1,%
GR,4,Sul,2016,Total,40 anos ou mais,5.9,%
GR,4,Sul,2016,Total,60 anos ou mais,11.5,%
GR,4,Sul,2016,Branca,15 anos ou mais,2.5,%
GR,4,Sul,2016,Branca,18 anos ou mais,2.7,%
GR,4,Sul,2016,Branca,25 anos ou mais,3.0,%
GR,4,Sul,2016,Branca,40 anos ou mais,4.3,%
GR,4,Sul,2016,Branca,60 anos ou mais,8.6,%
GR,4,Sul,2016,Preta ou parda,15 anos ou mais,6.2,%
GR,4,Sul,2016,Preta ou parda,18 anos ou mais,6.7,%
GR,4,Sul,2016,Preta ou parda,25 anos ou mais,8.0,%
GR,4,Sul,2016,Preta ou parda,40 anos ou mais,12.2,%
GR,4,Sul,2016,Preta ou parda,60 anos ou mais,26.2,%
GR,4,Sul,2017,Total,15 anos ou mais,3.2,%
GR,4,Sul,2017,Total,18 anos ou mais,3.4,%
GR,4,Sul,2017,Total,25 anos ou mais,3.9,%
GR,4,Sul,2017,Total,40 anos ou mais,5.8,%
GR,4,Sul,2017,Total,60 anos ou mais,11.0,%
GR,4,Sul,2017,Branca,15 anos ou mais,2.5,%
GR,4,Sul,2017,Branca,18 anos ou mais,2.6,%
GR,4,Sul,2017,Branca,25 anos ou mais,2.9,%
GR,4,Sul,2017,Branca,40 anos ou mais,4.2,%
GR,4,Sul,2017,Branca,60 anos ou mais,8.1,%
GR,4,Sul,2017,Preta ou parda,15 anos ou mais,5.8,%
GR,4,Sul,2017,Preta ou parda,18 anos ou mais,6.3,%
GR,4,Sul,2017,Preta ou parda,25 anos ou mais,7.5,%
GR,4,Sul,2017,Preta ou parda,40 anos ou mais,11.8,%
GR,4,Sul,2017,Preta ou parda,60 anos ou mais,24.7,%
GR,4,Sul,2018,Total,15 anos ou mais,3.3,%
GR,4,Sul,2018,Total,18 anos ou mais,3.5,%
GR,4,Sul,2018,Total,25 anos ou mais,4.0,%
GR,4,Sul,2018,Total,40 anos ou mais,5.8,%
GR,4,Sul,2018,Total,60 anos ou mais,11.0,%
GR,4,Sul,2018,Branca,15 anos ou mais,2.4,%
GR,4,Sul,2018,Branca,18 anos ou mais,2.5,%
GR,4,Sul,2018,Branca,25 anos ou mais,2.9,%
GR,4,Sul,2018,Branca,40 anos ou mais,4.1,%
GR,4,Sul,2018,Branca,60 anos ou mais,7.9,%
GR,4,Sul,2018,Preta ou parda,15 anos ou mais,6.1,%
GR,4,Sul,2018,Preta ou parda,18 anos ou mais,6.4,%
GR,4,Sul,2018,Preta ou parda,25 anos ou mais,7.6,%
GR,4,Sul,2018,Preta ou parda,40 anos ou mais,12.1,%
GR,4,Sul,2018,Preta ou parda,60 anos ou mais,23.7,%
GR,4,Sul,2019,Total,15 anos ou mais,3.0,%
GR,4,Sul,2019,Total,18 anos ou mais,3.1,%
GR,4,Sul,2019,Total,25 anos ou mais,3.5,%
GR,4,Sul,2019,Total,40 anos ou mais,5.2,%
GR,4,Sul,2019,Total,60 anos ou mais,9.6,%
GR,4,Sul,2019,Branca,15 anos ou mais,2.1,%
GR,4,Sul,2019,Branca,18 anos ou mais,2.2,%
GR,4,Sul,2019,Branca,25 anos ou mais,2.5,%
GR,4,Sul,2019,Branca,40 anos ou mais,3.5,%
GR,4,Sul,2019,Branca,60 anos ou mais,6.6,%
GR,4,Sul,2019,Preta ou parda,15 anos ou mais,5.6,%
GR,4,Sul,2019,Preta ou parda,18 anos ou mais,5.9,%
GR,4,Sul,2019,Preta ou parda,25 anos ou mais,6.9,%
GR,4,Sul,2019,Preta ou parda,40 anos ou mais,10.9,%
GR,4,Sul,2019,Preta ou parda,60 anos ou mais,21.9,%
GR,4,Sul,2022,Total,15 anos ou mais,3.0,%
GR,4,Sul,2022,Total,18 anos ou mais,3.1,%
GR,4,Sul,2022,Total,25 anos ou mais,3.5,%
GR,4,Sul,2022,Total,40 anos ou mais,5.1,%
GR,4,Sul,2022,Total,60 anos ou mais,9.3,%
GR,4,Sul,2022,Branca,15 anos ou mais,2.3,%
GR,4,Sul,2022,Branca,18 anos ou mais,2.4,%
GR,4,Sul,2022,Branca,25 anos ou mais,2.6,%
GR,4,Sul,2022,Branca,40 anos ou mais,3.7,%
GR,4,Sul,2022,Branca,60 anos ou mais,6.9,%
GR,4,Sul,2022,Preta ou parda,15 anos ou mais,4.8,%
GR,4,Sul,2022,Preta ou parda,18 anos ou mais,5.1,%
GR,4,Sul,2022,Preta ou parda,25 anos ou mais,5.9,%
GR,4,Sul,2022,Preta ou parda,40 anos ou mais,9.4,%
GR,4,Sul,2022,Preta ou parda,60 anos ou mais,18.7,%
GR,4,Sul,2023,Total,15 anos ou mais,2.8,%
GR,4,Sul,2023,Total,18 anos ou mais,2.9,%
GR,4,Sul,2023,Total,25 anos ou mais,3.3,%
GR,4,Sul,2023,Total,40 anos ou mais,4.8,%
GR,4,Sul,2023,Total,60 anos ou mais,8.8,%
GR,4,Sul,2023,Branca,15 anos ou mais,2.2,%
GR,4,Sul,2023,Branca,18 anos ou mais,2.2,%
GR,4,Sul,2023,Branca,25 anos ou mais,2.5,%
GR,4,Sul,2023,Branca,40 anos ou mais,3.5,%
GR,4,Sul,2023,Branca,60 anos ou mais,6.4,%
GR,4,Sul,2023,Preta ou parda,15 anos ou mais,4.6,%
GR,4,Sul,2023,Preta ou parda,18 anos ou mais,4.8,%
GR,4,Sul,2023,Preta ou parda,25 anos ou mais,5.6,%
GR,4,Sul,2023,Preta ou parda,40 anos ou mais,8.9,%
GR,4,Sul,2023,Preta ou parda,60 anos ou mais,18.1,%
GR,4,Sul,2024,Total,15 anos ou mais,2.7,%
GR,4,Sul,2024,Total,18 anos ou mais,2.8,%
GR,4,Sul,2024,Total,25 anos ou mais,3.2,%
GR,4,Sul,2024,Total,40 anos ou mais,4.5,%
GR,4,Sul,2024,Total,60 anos ou mais,8.0,%
GR,4,Sul,2024,Branca,15 anos ou mais,2.2,%
GR,4,Sul,2024,Branca,18 anos ou mais,2.2,%
GR,4,Sul,2024,Branca,25 anos ou mais,2.5,%
GR,4,Sul,2024,Branca,40 anos ou mais,3.5,%
GR,4,Sul,2024,Branca,60 anos ou mais,6.1,%
GR,4,Sul,2024,Preta ou parda,15 anos ou mais,4.1,%
GR,4,Sul,2024,Preta ou parda,18 anos ou mais,4.3,%
GR,4,Sul,2024,Preta ou parda,25 anos ou mais,5.0,%
GR,4,Sul,2024,Preta ou parda,40 anos ou mais,7.5,%
GR,4,Sul,2024,Preta ou parda,60 anos ou mais,15.1,%
GR,5,Centro-Oeste,2016,Total,15 anos ou mais,5.2,%
GR,5,Centro-Oeste,2016,Total,18 anos ou mais,5.5,%
GR,5,Centro-Oeste,2016,Total,25 anos ou mais,6.5,%
GR,5,Centro-Oeste,2016,Total,40 anos ou mais,10.4,%
GR,5,Centro-Oeste,2016,Total,60 anos ou mais,21.3,%
GR,5,Centro-Oeste,2016,Branca,15 anos ou mais,3.8,%
GR,5,Centro-Oeste,2016,Branca,18 anos ou mais,4.1,%
GR,5,Centro-Oeste,2016,Branca,25 anos ou mais,4.7,%
GR,5,Centro-Oeste,2016,Branca,40 anos ou mais,7.0,%
GR,5,Centro-Oeste,2016,Branca,60 anos ou mais,13.9,%
GR,5,Centro-Oeste,2016,Preta ou parda,15 anos ou mais,6.0,%
GR,5,Centro-Oeste,2016,Preta ou parda,18 anos ou mais,6.4,%
GR,5,Centro-Oeste,2016,Preta ou parda,25 anos ou mais,7.6,%
GR,5,Centro-Oeste,2016,Preta ou parda,40 anos ou mais,12.7,%
GR,5,Centro-Oeste,2016,Preta ou parda,60 anos ou mais,27.2,%
GR,5,Centro-Oeste,2017,Total,15 anos ou mais,4.8,%
GR,5,Centro-Oeste,2017,Total,18 anos ou mais,5.1,%
GR,5,Centro-Oeste,2017,Total,25 anos ou mais,6.0,%
GR,5,Centro-Oeste,2017,Total,40 anos ou mais,9.5,%
GR,5,Centro-Oeste,2017,Total,60 anos ou mais,19.1,%
GR,5,Centro-Oeste,2017,Branca,15 anos ou mais,3.5,%
GR,5,Centro-Oeste,2017,Branca,18 anos ou mais,3.6,%
GR,5,Centro-Oeste,2017,Branca,25 anos ou mais,4.2,%
GR,5,Centro-Oeste,2017,Branca,40 anos ou mais,6.3,%
GR,5,Centro-Oeste,2017,Branca,60 anos ou mais,12.1,%
GR,5,Centro-Oeste,2017,Preta ou parda,15 anos ou mais,5.6,%
GR,5,Centro-Oeste,2017,Preta ou parda,18 anos ou mais,5.9,%
GR,5,Centro-Oeste,2017,Preta ou parda,25 anos ou mais,7.1,%
GR,5,Centro-Oeste,2017,Preta ou parda,40 anos ou mais,11.5,%
GR,5,Centro-Oeste,2017,Preta ou parda,60 anos ou mais,24.5,%
GR,5,Centro-Oeste,2018,Total,15 anos ou mais,4.9,%
GR,5,Centro-Oeste,2018,Total,18 anos ou mais,5.2,%
GR,5,Centro-Oeste,2018,Total,25 anos ou mais,6.1,%
GR,5,Centro-Oeste,2018,Total,40 anos ou mais,9.5,%
GR,5,Centro-Oeste,2018,Total,60 anos ou mais,18.4,%
GR,5,Centro-Oeste,2018,Branca,15 anos ou mais,3.3,%
GR,5,Centro-Oeste,2018,Branca,18 anos ou mais,3.5,%
GR,5,Centro-Oeste,2018,Branca,25 anos ou mais,4.0,%
GR,5,Centro-Oeste,2018,Branca,40 anos ou mais,5.9,%
GR,5,Centro-Oeste,2018,Branca,60 anos ou mais,11.3,%
GR,5,Centro-Oeste,2018,Preta ou parda,15 anos ou mais,5.8,%
GR,5,Centro-Oeste,2018,Preta ou parda,18 anos ou mais,6.2,%
GR,5,Centro-Oeste,2018,Preta ou parda,25 anos ou mais,7.3,%
GR,5,Centro-Oeste,2018,Preta ou parda,40 anos ou mais,11.8,%
GR,5,Centro-Oeste,2018,Preta ou parda,60 anos ou mais,24.0,%
GR,5,Centro-Oeste,2019,Total,15 anos ou mais,4.4,%
GR,5,Centro-Oeste,2019,Total,18 anos ou mais,4.7,%
GR,5,Centro-Oeste,2019,Total,25 anos ou mais,5.4,%
GR,5,Centro-Oeste,2019,Total,40 anos ou mais,8.3,%
GR,5,Centro-Oeste,2019,Total,60 anos ou mais,16.7,%
GR,5,Centro-Oeste,2019,Branca,15 anos ou mais,3.0,%
GR,5,Centro-Oeste,2019,Branca,18 anos ou mais,3.2,%
GR,5,Centro-Oeste,2019,Branca,25 anos ou mais,3.6,%
GR,5,Centro-Oeste,2019,Branca,40 anos ou mais,5.4,%
GR,5,Centro-Oeste,2019,Branca,60 anos ou mais,10.5,%
GR,5,Centro-Oeste,2019,Preta ou parda,15 anos ou mais,5.2,%
GR,5,Centro-Oeste,2019,Preta ou parda,18 anos ou mais,5.5,%
GR,5,Centro-Oeste,2019,Preta ou parda,25 anos ou mais,6.5,%
GR,5,Centro-Oeste,2019,Preta ou parda,40 anos ou mais,10.1,%
GR,5,Centro-Oeste,2019,Preta ou parda,60 anos ou mais,21.1,%
GR,5,Centro-Oeste,2022,Total,15 anos ou mais,4.0,%
GR,5,Centro-Oeste,2022,Total,18 anos ou mais,4.2,%
GR,5,Centro-Oeste,2022,Total,25 anos ou mais,4.9,%
GR,5,Centro-Oeste,2022,Total,40 anos ou mais,7.6,%
GR,5,Centro-Oeste,2022,Total,60 anos ou mais,14.9,%
GR,5,Centro-Oeste,2022,Branca,15 anos ou mais,3.0,%
GR,5,Centro-Oeste,2022,Branca,18 anos ou mais,3.2,%
GR,5,Centro-Oeste,2022,Branca,25 anos ou mais,3.6,%
GR,5,Centro-Oeste,2022,Branca,40 anos ou mais,5.3,%
GR,5,Centro-Oeste,2022,Branca,60 anos ou mais,9.4,%
GR,5,Centro-Oeste,2022,Preta ou parda,15 anos ou mais,4.6,%
GR,5,Centro-Oeste,2022,Preta ou parda,18 anos ou mais,4.8,%
GR,5,Centro-Oeste,2022,Preta ou parda,25 anos ou mais,5.7,%
GR,5,Centro-Oeste,2022,Preta ou parda,40 anos ou mais,9.1,%
GR,5,Centro-Oeste,2022,Preta ou parda,60 anos ou mais,19.2,%
GR,5,Centro-Oeste,2023,Total,15 anos ou mais,3.7,%
GR,5,Centro-Oeste,2023,Total,18 anos ou mais,3.9,%
GR,5,Centro-Oeste,2023,Total,25 anos ou mais,4.5,%
GR,5,Centro-Oeste,2023,Total,40 anos ou mais,6.9,%
GR,5,Centro-Oeste,2023,Total,60 anos ou mais,13.6,%
GR,5,Centro-Oeste,2023,Branca,15 anos ou mais,2.8,%
GR,5,Centro-Oeste,2023,Branca,18 anos ou mais,3.0,%
GR,5,Centro-Oeste,2023,Branca,25 anos ou mais,3.4,%
GR,5,Centro-Oeste,2023,Branca,40 anos ou mais,4.8,%
GR,5,Centro-Oeste,2023,Branca,60 anos ou mais,8.7,%
GR,5,Centro-Oeste,2023,Preta ou parda,15 anos ou mais,4.1,%
GR,5,Centro-Oeste,2023,Preta ou parda,18 anos ou mais,4.4,%
GR,5,Centro-Oeste,2023,Preta ou parda,25 anos ou mais,5.1,%
GR,5,Centro-Oeste,2023,Preta ou parda,40 anos ou mais,8.3,%
GR,5,Centro-Oeste,2023,Preta ou parda,60 anos ou mais,17.4,%
GR,5,Centro-Oeste,2024,Total,15 anos ou mais,3.3,%
GR,5,Centro-Oeste,2024,Total,18 anos ou mais,3.5,%
GR,5,Centro-Oeste,2024,Total,25 anos ou mais,4.0,%
GR,5,Centro-Oeste,2024,Total,40 anos ou mais,6.3,%
GR,5,Centro-Oeste,2024,Total,60 anos ou mais,12.8,%
GR,5,Centro-Oeste,2024,Branca,15 anos ou mais,2.4,%
GR,5,Centro-Oeste,2024,Branca,18 anos ou mais,2.4,%
GR,5,Centro-Oeste,2024,Branca,25 anos ou mais,2.8,%
GR,5,Centro-Oeste,2024,Branca,40 anos ou mais,4.2,%
GR,5,Centro-Oeste,2024,Branca,60 anos ou mais,8.2,%
GR,5,Centro-Oeste,2024,Preta ou parda,15 anos ou mais,3.9,%
GR,5,Centro-Oeste,2024,Preta ou parda,18 anos ou mais,4.1,%
GR,5,Centro-Oeste,2024,Preta ou parda,25 anos ou mais,4.7,%
GR,5,Centro-Oeste,2024,Preta ou parda,40 anos ou mais,7.6,%
GR,5,Centro-Oeste,2024,Preta ou parda,60 anos ou mais,16.2,%
UF,11,Rondônia,2016,Total,15 anos ou mais,6.0,%
UF,11,Rondônia,2016,Total,18 anos ou mais,6.5,%
UF,11,Rondônia,2016,Total,25 anos ou mais,7.7,%
UF,11,Rondônia,2016,Total,40 anos ou mais,13.4,%
UF,11,Rondônia,2016,Total,60 anos ou mais,28.7,%
UF,11,Rondônia,2016,Branca,15 anos ou mais,5.2,%
UF,11,Rondônia,2016,Branca,18 anos ou mais,5.5,%
UF,11,Rondônia,2016,Branca,25 anos ou mais,6.4,%
UF,11,Rondônia,2016,Branca,40 anos ou mais,10.1,%
UF,11,Rondônia,2016,Branca,60 anos ou mais,23.7,%
UF,11,Rondônia,2016,Preta ou parda,15 anos ou mais,6.4,%
UF,11,Rondônia,2016,Preta ou parda,18 anos ou mais,6.9,%
UF,11,Rondônia,2016,Preta ou parda,25 anos ou mais,8.3,%
UF,11,Rondônia,2016,Preta ou parda,40 anos ou mais,15.1,%
UF,11,Rondônia,2016,Preta ou parda,60 anos ou mais,31.7,%
UF,11,Rondônia,2017,Total,15 anos ou mais,6.5,%
UF,11,Rondônia,2017,Total,18 anos ou mais,6.9,%
UF,11,Rondônia,2017,Total,25 anos ou mais,8.2,%
UF,11,Rondônia,2017,Total,40 anos ou mais,13.7,%
UF,11,Rondônia,2017,Total,60 anos ou mais,29.8,%
UF,11,Rondônia,2017,Branca,15 anos ou mais,5.6,%
UF,11,Rondônia,2017,Branca,18 anos ou mais,5.8,%
UF,11,Rondônia,2017,Branca,25 anos ou mais,6.8,%
UF,11,Rondônia,2017,Branca,40 anos ou mais,10.8,%
UF,11,Rondônia,2017,Branca,60 anos ou mais,23.8,%
UF,11,Rondônia,2017,Preta ou parda,15 anos ou mais,6.9,%
UF,11,Rondônia,2017,Preta ou parda,18 anos ou mais,7.4,%
UF,11,Rondônia,2017,Preta ou parda,25 anos ou mais,8.8,%
UF,11,Rondônia,2017,Preta ou parda,40 anos ou mais,15.1,%
UF,11,Rondônia,2017,Preta ou parda,60 anos ou mais,32.7,%
UF,11,Rondônia,2018,Total,15 anos ou mais,5.8,%
UF,11,Rondônia,2018,Total,18 anos ou mais,6.1,%
UF,11,Rondônia,2018,Total,25 anos ou mais,7.4,%
UF,11,Rondônia,2018,Total,40 anos ou mais,12.6,%
UF,11,Rondônia,2018,Total,60 anos ou mais,27.5,%
UF,11,Rondônia,2018,Branca,15 anos ou mais,5.2,%
UF,11,Rondônia,2018,Branca,18 anos ou mais,5.6,%
UF,11,Rondônia,2018,Branca,25 anos ou mais,6.6,%
UF,11,Rondônia,2018,Branca,40 anos ou mais,10.2,%
UF,11,Rondônia,2018,Branca,60 anos ou mais,20.7,%
UF,11,Rondônia,2018,Preta ou parda,15 anos ou mais,6.1,%
UF,11,Rondônia,2018,Preta ou parda,18 anos ou mais,6.4,%
UF,11,Rondônia,2018,Preta ou parda,25 anos ou mais,7.9,%
UF,11,Rondônia,2018,Preta ou parda,40 anos ou mais,13.7,%
UF,11,Rondônia,2018,Preta ou parda,60 anos ou mais,31.0,%
UF,11,Rondônia,2019,Total,15 anos ou mais,5.7,%
UF,11,Rondônia,2019,Total,18 anos ou mais,6.0,%
UF,11,Rondônia,2019,Total,25 anos ou mais,7.3,%
UF,11,Rondônia,2019,Total,40 anos ou mais,11.7,%
UF,11,Rondônia,2019,Total,60 anos ou mais,24.2,%
UF,11,Rondônia,2019,Branca,15 anos ou mais,5.5,%
UF,11,Rondônia,2019,Branca,18 anos ou mais,5.7,%
UF,11,Rondônia,2019,Branca,25 anos ou mais,7.0,%
UF,11,Rondônia,2019,Branca,40 anos ou mais,10.5,%
UF,11,Rondônia,2019,Branca,60 anos ou mais,21.8,%
UF,11,Rondônia,2019,Preta ou parda,15 anos ou mais,5.8,%
UF,11,Rondônia,2019,Preta ou parda,18 anos ou mais,6.2,%
UF,11,Rondônia,2019,Preta ou parda,25 anos ou mais,7.5,%
UF,11,Rondônia,2019,Preta ou parda,40 anos ou mais,12.2,%
UF,11,Rondônia,2019,Preta ou parda,60 anos ou mais,25.5,%
UF,11,Rondônia,2022,Total,15 anos ou mais,4.9,%
UF,11,Rondônia,2022,Total,18 anos ou mais,5.1,%
UF,11,Rondônia,2022,Total,25 anos ou mais,6.0,%
UF,11,Rondônia,2022,Total,40 anos ou mais,9.3,%
UF,11,Rondônia,2022,Total,60 anos ou mais,20.4,%
UF,11,Rondônia,2022,Branca,15 anos ou mais,4.8,%
UF,11,Rondônia,2022,Branca,18 anos ou mais,5.0,%
UF,11,Rondônia,2022,Branca,25 anos ou mais,5.6,%
UF,11,Rondônia,2022,Branca,40 anos ou mais,8.4,%
UF,11,Rondônia,2022,Branca,60 anos ou mais,18.3,%
UF,11,Rondônia,2022,Preta ou parda,15 anos ou mais,4.9,%
UF,11,Rondônia,2022,Preta ou parda,18 anos ou mais,5.3,%
UF,11,Rondônia,2022,Preta ou parda,25 anos ou mais,6.2,%
UF,11,Rondônia,2022,Preta ou parda,40 anos ou mais,9.8,%
UF,11,Rondônia,2022,Preta ou parda,60 anos ou mais,21.8,%
UF,11,Rondônia,2023,Total,15 anos ou mais,5.1,%
UF,11,Rondônia,2023,Total,18 anos ou mais,5.4,%
UF,11,Rondônia,2023,Total,25 anos ou mais,6.2,%
UF,11,Rondônia,2023,Total,40 anos ou mais,9.2,%
UF,11,Rondônia,2023,Total,60 anos ou mais,18.5,%
UF,11,Rondônia,2023,Branca,15 anos ou mais,4.2,%
UF,11,Rondônia,2023,Branca,18 anos ou mais,4.3,%
UF,11,Rondônia,2023,Branca,25 anos ou mais,4.9,%
UF,11,Rondônia,2023,Branca,40 anos ou mais,6.9,%
UF,11,Rondônia,2023,Branca,60 anos ou mais,12.2,%
UF,11,Rondônia,2023,Preta ou parda,15 anos ou mais,5.4,%
UF,11,Rondônia,2023,Preta ou parda,18 anos ou mais,5.7,%
UF,11,Rondônia,2023,Preta ou parda,25 anos ou mais,6.6,%
UF,11,Rondônia,2023,Preta ou parda,40 anos ou mais,10.3,%
UF,11,Rondônia,2023,Preta ou parda,60 anos ou mais,21.8,%
UF,11,Rondônia,2024,Total,15 anos ou mais,5.1,%
UF,11,Rondônia,2024,Total,18 anos ou mais,5.4,%
UF,11,Rondônia,2024,Total,25 anos ou mais,6.2,%
UF,11,Rondônia,2024,Total,40 anos ou mais,9.3,%
UF,11,Rondônia,2024,Total,60 anos ou mais,19.3,%
UF,11,Rondônia,2024,Branca,15 anos ou mais,5.2,%
UF,11,Rondônia,2024,Branca,18 anos ou mais,5.5,%
UF,11,Rondônia,2024,Branca,25 anos ou mais,6.3,%
UF,11,Rondônia,2024,Branca,40 anos ou mais,8.9,%
UF,11,Rondônia,2024,Branca,60 anos ou mais,16.1,%
UF,11,Rondônia,2024,Preta ou parda,15 anos ou mais,5.0,%
UF,11,Rondônia,2024,Preta ou parda,18 anos ou mais,5.3,%
UF,11,Rondônia,2024,Preta ou parda,25 anos ou mais,6.1,%
UF,11,Rondônia,2024,Preta ou parda,40 anos ou mais,9.4,%
UF,11,Rondônia,2024,Preta ou parda,60 anos ou mais,20.9,%
UF,12,Acre,2016,Total,15 anos ou mais,12.3,%
UF,12,Acre,2016,Total,18 anos ou mais,13.6,%
UF,12,Acre,2016,Total,25 anos ou mais,16.6,%
UF,12,Acre,2016,Total,40 anos ou mais,25.1,%
UF,12,Acre,2016,Total,60 anos ou mais,41.9,%
UF,12,Acre,2016,Branca,15 anos ou mais,8.9,%
UF,12,Acre,2016,Branca,18 anos ou mais,9.9,%
UF,12,Acre,2016,Branca,25 anos ou mais,12.0,%
UF,12,Acre,2016,Branca,40 anos ou mais,17.7,%
UF,12,Acre,2016,Branca,60 anos ou mais,25.9,%
UF,12,Acre,2016,Preta ou parda,15 anos ou mais,12.9,%
UF,12,Acre,2016,Preta ou parda,18 anos ou mais,14.2,%
UF,12,Acre,2016,Preta ou parda,25 anos ou mais,17.4,%
UF,12,Acre,2016,Preta ou parda,40 anos ou mais,26.5,%
UF,12,Acre,2016,Preta ou parda,60 anos ou mais,45.3,%
UF,12,Acre,2017,Total,15 anos ou mais,11.5,%
UF,12,Acre,2017,Total,18 anos ou mais,12.6,%
UF,12,Acre,2017,Total,25 anos ou mais,15.6,%
UF,12,Acre,2017,Total,40 anos ou mais,23.8,%
UF,12,Acre,2017,Total,60 anos ou mais,37.2,%
UF,12,Acre,2017,Branca,15 anos ou mais,8.0,%
UF,12,Acre,2017,Branca,18 anos ou mais,8.8,%
UF,12,Acre,2017,Branca,25 anos ou mais,10.7,%
UF,12,Acre,2017,Branca,40 anos ou mais,15.6,%
UF,12,Acre,2017,Branca,60 anos ou mais,26.3,%
UF,12,Acre,2017,Preta ou parda,15 anos ou mais,12.2,%
UF,12,Acre,2017,Preta ou parda,18 anos ou mais,13.5,%
UF,12,Acre,2017,Preta ou parda,25 anos ou mais,16.7,%
UF,12,Acre,2017,Preta ou parda,40 anos ou mais,25.6,%
UF,12,Acre,2017,Preta ou parda,60 anos ou mais,40.1,%
UF,12,Acre,2018,Total,15 anos ou mais,11.3,%
UF,12,Acre,2018,Total,18 anos ou mais,12.3,%
UF,12,Acre,2018,Total,25 anos ou mais,15.0,%
UF,12,Acre,2018,Total,40 anos ou mais,23.1,%
UF,12,Acre,2018,Total,60 anos ou mais,36.5,%
UF,12,Acre,2018,Branca,15 anos ou mais,7.9,%
UF,12,Acre,2018,Branca,18 anos ou mais,8.4,%
UF,12,Acre,2018,Branca,25 anos ou mais,10.0,%
UF,12,Acre,2018,Branca,40 anos ou mais,15.5,%
UF,12,Acre,2018,Branca,60 anos ou mais,26.7,%
UF,12,Acre,2018,Preta ou parda,15 anos ou mais,12.0,%
UF,12,Acre,2018,Preta ou parda,18 anos ou mais,13.1,%
UF,12,Acre,2018,Preta ou parda,25 anos ou mais,16.1,%
UF,12,Acre,2018,Preta ou parda,40 anos ou mais,24.9,%
UF,12,Acre,2018,Preta ou parda,60 anos ou mais,38.5,%
UF,12,Acre,2019,Total,15 anos ou mais,10.9,%
UF,12,Acre,2019,Total,18 anos ou mais,11.8,%
UF,12,Acre,2019,Total,25 anos ou mais,14.6,%
UF,12,Acre,2019,Total,40 anos ou mais,21.9,%
UF,12,Acre,2019,Total,60 anos ou mais,34.6,%
UF,12,Acre,2019,Branca,15 anos ou mais,6.6,%
UF,12,Acre,2019,Branca,18 anos ou mais,7.0,%
UF,12,Acre,2019,Branca,25 anos ou mais,8.4,%
UF,12,Acre,2019,Branca,40 anos ou mais,12.0,%
UF,12,Acre,2019,Branca,60 anos ou mais,21.4,%
UF,12,Acre,2019,Preta ou parda,15 anos ou mais,11.8,%
UF,12,Acre,2019,Preta ou parda,18 anos ou mais,12.8,%
UF,12,Acre,2019,Preta ou parda,25 anos ou mais,15.9,%
UF,12,Acre,2019,Preta ou parda,40 anos ou mais,24.1,%
UF,12,Acre,2019,Preta ou parda,60 anos ou mais,37.6,%
UF,12,Acre,2022,Total,15 anos ou mais,8.5,%
UF,12,Acre,2022,Total,18 anos ou mais,9.2,%
UF,12,Acre,2022,Total,25 anos ou mais,11.1,%
UF,12,Acre,2022,Total,40 anos ou mais,17.0,%
UF,12,Acre,2022,Total,60 anos ou mais,28.6,%
UF,12,Acre,2022,Branca,15 anos ou mais,5.6,%
UF,12,Acre,2022,Branca,18 anos ou mais,6.1,%
